spec.name,spec.name.ORIG,Squished,Brackets.detected,Number.detected,Unique,Matched,Fuzzy,Fuzzy.toomany,Fuzzy.two,Fuzzy.one,Fuzzy.dist,OriSeq,Subseq,taxonID,scientificNameID,scientificName,taxonRank,parentNameUsageID,scientificNameAuthorship,family,genus,specificEpithet,infraspecificEpithet,verbatimTaxonRank,nomenclaturalStatus,namePublishedIn,taxonomicStatus,acceptedNameUsageID,nameAccordingToID,created,modified,references,Hybrid,New.accepted,Old.status,Old.ID,Old.name
Pterocarpus brenanii,Pterocarpus brenanii,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,FALSE,FALSE,NA,58,1,wfo-0000172662,,Pterocarpus brenanii,SPECIES,wfo-4000031932,Barbosa & Torre,Fabaceae,Pterocarpus,brenanii,,,,,Accepted,,,2010-07-14,2010-07-14,http://www.theplantlist.org/tpl1.1/record/ild-1886,,FALSE,,,
Pterocarpus brenanii,Pterocarpus brenanii,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,FALSE,FALSE,NA,58,2,wfo-0001057565,,Pterocarpus brenanii,SPECIES,wfo-4000031932,L.Barb. & Torre,Fabaceae,Pterocarpus,brenanii,,,,Garcia de Orta 5: 121 1957,Unchecked,,,2012-04-18,2012-04-18,http://www.theplantlist.org/tpl1.1/record/tro-13050597,,FALSE,,,
Pterocarpus chrysothrix,Pterocarpus chrysothrix,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,59,1,wfo-0000172877,,Pterocarpus tinctorius,SPECIES,wfo-4000031932,Welw.,Fabaceae,Pterocarpus,tinctorius,,,,,Accepted,,,2010-07-14,2010-07-14,http://www.theplantlist.org/tpl1.1/record/ild-1906,,TRUE,Synonym,wfo-0000172921,Pterocarpus chrysothrix
Pterocarpus erinaceus,Pterocarpus erinaceus,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,60,1,wfo-0000172693,,Pterocarpus erinaceus,SPECIES,wfo-4000031932,Poir.,Fabaceae,Pterocarpus,erinaceus,,,,,Accepted,,,2010-07-14,2010-07-14,http://www.theplantlist.org/tpl1.1/record/ild-1889,,FALSE,,,
Pterocarpus hay,Pterocarpus hay,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,4,61,1,wfo-0000194879,214065-2,Pterocarpus rohrii,SPECIES,wfo-4000031932,Vahl,Fabaceae,Pterocarpus,rohrii,,,,,Accepted,,,2010-07-14,2010-07-14,http://www.theplantlist.org/tpl1.1/record/ild-41505,,TRUE,Synonym,wfo-0000195202,Pterocarpus hayesii
Pterocarpus indicus,Pterocarpus indicus,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,FALSE,FALSE,NA,62,1,wfo-0000172738,,Pterocarpus indicus,SPECIES,wfo-4000031932,Willd.,Fabaceae,Pterocarpus,indicus,,,,,Accepted,,,2010-07-14,2010-07-14,http://www.theplantlist.org/tpl1.1/record/ild-1893,,FALSE,,,
Pterocarpus indicus,Pterocarpus indicus,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,FALSE,FALSE,NA,62,2,wfo-0001054998,516437-1,Pterocarpus dalbergioides,SPECIES,wfo-4000031932,Roxb.,Fabaceae,Pterocarpus,dalbergioides,,,,Hort. Bengal. 53 1814,Unchecked,,,2012-04-18,2012-04-18,http://www.theplantlist.org/tpl1.1/record/tro-13032369,,TRUE,Synonym,wfo-0001058720,Pterocarpus indicus
Pterocarpus lucens,Pterocarpus lucens,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,63,1,wfo-0000172748,,Pterocarpus lucens,SPECIES,wfo-4000031932,Guill. & Perr.,Fabaceae,Pterocarpus,lucens,,,,,Accepted,,,2010-07-14,2010-07-14,http://www.theplantlist.org/tpl1.1/record/ild-1894,,FALSE,,,
Pterocarpus mildbraedii,Pterocarpus mildbraedii,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,64,1,wfo-0000171921,,Pterocarpus mildbraedii,SPECIES,wfo-4000031932,Harms,Fabaceae,Pterocarpus,mildbraedii,,,,,Accepted,,,2010-07-14,2010-07-14,http://www.theplantlist.org/tpl1.1/record/ild-1814,,FALSE,,,
Pterocarpus off,Pterocarpus off,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,3,65,1,wfo-0000172791,,Pterocarpus osun,SPECIES,wfo-4000031932,Craib,Fabaceae,Pterocarpus,osun,,,,,Accepted,,,2010-07-14,2010-07-14,http://www.theplantlist.org/tpl1.1/record/ild-1898,,FALSE,,,
Pterocarpus officinalis,Pterocarpus officinalis,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,66,1,wfo-0000194876,,Pterocarpus officinalis,SPECIES,wfo-4000031932,Jacq.,Fabaceae,Pterocarpus,officinalis,,,,,Accepted,,,2010-07-14,2010-07-14,http://www.theplantlist.org/tpl1.1/record/ild-41502,,FALSE,,,
Pterocarpus osun,Pterocarpus osun,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,67,1,wfo-0000172791,,Pterocarpus osun,SPECIES,wfo-4000031932,Craib,Fabaceae,Pterocarpus,osun,,,,,Accepted,,,2010-07-14,2010-07-14,http://www.theplantlist.org/tpl1.1/record/ild-1898,,FALSE,,,
Pterocarpus rohrii,Pterocarpus rohrii,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,68,1,wfo-0000194879,214065-2,Pterocarpus rohrii,SPECIES,wfo-4000031932,Vahl,Fabaceae,Pterocarpus,rohrii,,,,,Accepted,,,2010-07-14,2010-07-14,http://www.theplantlist.org/tpl1.1/record/ild-41505,,FALSE,,,
Pterocarpus rotundifolius,Pterocarpus rotundifolius,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,69,1,wfo-0000172802,,Pterocarpus rotundifolius,SPECIES,wfo-4000031932,(Sond.) Druce,Fabaceae,Pterocarpus,rotundifolius,,,,,Accepted,,,2010-07-14,2010-07-14,http://www.theplantlist.org/tpl1.1/record/ild-1899,,FALSE,,,
Pterocarpus soyauxii,Pterocarpus soyauxii,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,70,1,wfo-0000172858,,Pterocarpus soyauxii,SPECIES,wfo-4000031932,Taub.,Fabaceae,Pterocarpus,soyauxii,,,,,Accepted,,,2010-07-14,2010-07-14,http://www.theplantlist.org/tpl1.1/record/ild-1904,,FALSE,,,
Pterocarpus tinctorius,Pterocarpus tinctorius,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,71,1,wfo-0000172877,,Pterocarpus tinctorius,SPECIES,wfo-4000031932,Welw.,Fabaceae,Pterocarpus,tinctorius,,,,,Accepted,,,2010-07-14,2010-07-14,http://www.theplantlist.org/tpl1.1/record/ild-1906,,FALSE,,,
Pterocarpus vidalianus,Pterocarpus vidalianus,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,72,1,wfo-0000172738,,Pterocarpus indicus,SPECIES,wfo-4000031932,Willd.,Fabaceae,Pterocarpus,indicus,,,,,Accepted,,,2010-07-14,2010-07-14,http://www.theplantlist.org/tpl1.1/record/ild-1893,,TRUE,Synonym,wfo-0000205991,Pterocarpus vidalianus
Pterocymbium tinctorium,Pterocymbium tinctorium,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,73,1,wfo-0000476006,824714-1,Pterocymbium tinctorium,SPECIES,wfo-4000031959,Merr.,Malvaceae,Pterocymbium,tinctorium,,,,Publ. Bur. Sci. Gov. Lab. 27: 24 1905,Unchecked,,,2012-03-26,2012-03-26,http://www.theplantlist.org/tpl1.1/record/kew-2552047,,FALSE,,,
Pterospermum cumingii,Pterospermum cumingii,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,74,1,wfo-0000476042,824752-1,Pterospermum cumingii,SPECIES,wfo-4000032030,Merr. & Rolfe,Malvaceae,Pterospermum,cumingii,,,,"Philipp. J. Sci., C 3: 113 1908",Unchecked,,,2012-03-26,2012-03-26,http://www.theplantlist.org/tpl1.1/record/kew-2552087,,FALSE,,,
Pterospermum diversifolium,Pterospermum diversifolium,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,75,1,wfo-0000476043,824753-1,Pterospermum diversifolium,SPECIES,wfo-4000032030,Blume,Malvaceae,Pterospermum,diversifolium,,,,Bijdr. 88 1825,Unchecked,,,2012-03-26,2012-03-26,http://www.theplantlist.org/tpl1.1/record/kew-2552088,,FALSE,,,
Pterospermum niveum,Pterospermum niveum,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,76,1,wfo-0001141237,824787-1,Pterospermum niveum,SPECIES,wfo-4000032030,Vidal,Malvaceae,Pterospermum,niveum,,,,Revis. Pl. Vasc. Filip. 67 1886,Accepted,,,2012-04-18,2012-04-18,http://www.theplantlist.org/tpl1.1/record/tro-30401883,,FALSE,,,
Pterospermum obliquum,Pterospermum obliquum,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,77,1,wfo-0000475835,824788-1,Pterospermum obliquum,SPECIES,wfo-4000032030,Blanco,Malvaceae,Pterospermum,obliquum,,,,Fl. Filip. 529 1837,Unchecked,,,2012-03-26,2012-03-26,http://www.theplantlist.org/tpl1.1/record/kew-2551728,,FALSE,,,
Pterospermum semisagittatum,Pterospermum semisagittatum,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,FALSE,FALSE,NA,78,1,wfo-0000475856,824806-1,Pterospermum semisagittatum,SPECIES,wfo-4000032030,Blanco,Malvaceae,Pterospermum,semisagittatum,,,,"Fl. Filip., ed. 2 368 1845",Unchecked,,,2012-03-26,2012-03-26,http://www.theplantlist.org/tpl1.1/record/kew-2551753,,FALSE,,,
Pterospermum semisagittatum,Pterospermum semisagittatum,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,FALSE,FALSE,NA,78,2,wfo-0000475857,824807-1,Pterospermum semisagittatum,SPECIES,wfo-4000032030,Buch.-Ham. ex Roxb.,Malvaceae,Pterospermum,semisagittatum,,,,Mém. Mus. Hist. Nat. 10: 113 1823,Unchecked,,,2012-03-26,2012-03-26,http://www.theplantlist.org/tpl1.1/record/kew-2551754,,FALSE,,,
Pterospermum suberifolium,Pterospermum suberifolium,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,79,1,wfo-0001140521,824809-1,Pterospermum suberifolium,SPECIES,wfo-4000032030,(L.) Willd.,Malvaceae,Pterospermum,suberifolium,,,,Sp. Pl. 3: 728 1800,Accepted,,,2012-04-18,2012-04-18,http://www.theplantlist.org/tpl1.1/record/tro-30400018,,FALSE,,,
Pterygota alata,Pterygota alata,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,80,1,wfo-0000475845,941595-1,Pterygota alata,SPECIES,wfo-4000032068,(Roxb.) R.Br.,Malvaceae,Pterygota,alata,,,,Pterocymbium 234 1844,Accepted,,,2012-03-26,2012-03-26,http://www.theplantlist.org/tpl1.1/record/kew-2551740,,FALSE,,,
Pterygota bequaertii,Pterygota bequaertii,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,81,1,wfo-0000475850,824828-1,Pterygota bequaertii,SPECIES,wfo-4000032068,De Wild.,Malvaceae,Pterygota,bequaertii,,,,Compt. Rend. Hebd. Séances Mém. Soc. Biol. 82: 1397 1919,Accepted,,,2012-03-26,2012-03-26,http://www.theplantlist.org/tpl1.1/record/kew-2551746,,FALSE,,,
Pterygota macrocarpa,Pterygota macrocarpa,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,82,1,wfo-0000475800,824837-1,Pterygota macrocarpa,SPECIES,wfo-4000032068,K.Schum.,Malvaceae,Pterygota,macrocarpa,,,,Monogr. Afrik. Pflanzen-Fam. 5: 135 1900,Accepted,,,2012-03-26,2012-03-26,http://www.theplantlist.org/tpl1.1/record/kew-2551684,,FALSE,,,
Ptychopyxis philippina,Ptychopyxis philippina,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,83,1,wfo-0000288727,355104-1,Ptychopyxis philippina,SPECIES,wfo-4000032135,Croizat,Euphorbiaceae,Ptychopyxis,philippina,,,,J. Arnold Arbor. 23: 49 1942,Accepted,,,2012-03-23,2012-03-23,http://www.theplantlist.org/tpl1.1/record/kew-170787,,FALSE,,,
Punica granatum,Punica granatum,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,84,1,wfo-0000468843,554129-1,Punica granatum,SPECIES,wfo-4000032183,L.,Lythraceae,Punica,granatum,,,,Sp. Pl. 472 1753,Accepted,,,2012-03-23,2012-03-23,http://www.theplantlist.org/tpl1.1/record/kew-2536844,,FALSE,,,
Pycnanthus angolensis,Pycnanthus angolensis,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,85,1,wfo-0000476435,586520-1,Pycnanthus angolensis,SPECIES,wfo-4000032216,(Welw.) Warb.,Myristicaceae,Pycnanthus,angolensis,,,,Notizbl. Königl. Bot. Gart. Berlin 1: 100 1895,Accepted,,,2012-03-23,2012-03-23,http://www.theplantlist.org/tpl1.1/record/kew-2552687,,FALSE,,,
Pycnanthus marchalianus,Pycnanthus marchalianus,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,86,1,wfo-0000476374,586524-1,Pycnanthus marchalianus,SPECIES,wfo-4000032216,Ghesq.,Myristicaceae,Pycnanthus,marchalianus,,,,Rev. Zool. Bot. Africaines 28: 229 1936,Accepted,,,2012-03-23,2012-03-23,http://www.theplantlist.org/tpl1.1/record/kew-2552596,,FALSE,,,
Pygeum vulgari,Pygeum vulgari,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,1,87,1,wfo-0001005216,729766-1,Prunus grisea,SPECIES,wfo-4000031284,(Blume ex Müll.Berol.) Kalkman,Rosaceae,Prunus,grisea,,,,; 1965 56 1965,Accepted,,,2011-10-18,2011-10-18,http://www.theplantlist.org/tpl1.1/record/rjp-3720,,TRUE,Synonym,wfo-0000992324,Pygeum vulgare
Pyrus comminus,Pyrus comminus,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,2,88,1,wfo-0000999078,730775-1,Pyrus communis,SPECIES,wfo-4000032328,Thunb.,Rosaceae,Pyrus,communis,,,,Flora japonica ; 1784 207 1784,Unchecked,,,2011-10-18,2011-10-18,http://www.theplantlist.org/tpl1.1/record/rjp-29067,,FALSE,,,
Pyrus comminus,Pyrus comminus,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,2,88,2,wfo-0000999108,,Pyrus communis,SPECIES,wfo-4000032328,Gouan,Rosaceae,Pyrus,communis,,,,Hortus regius monspeliensis ; 1762 242 1762,Unchecked,,,2011-10-18,2011-10-18,http://www.theplantlist.org/tpl1.1/record/rjp-29096,,FALSE,,,
Pyrus comminus,Pyrus comminus,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,2,88,3,wfo-0001004232,,Pyrus communis,SPECIES,wfo-4000032328,Bunge,Rosaceae,Pyrus,communis,,,,"Enumeratio plantarum, quas in China boreali collegit anno 1831 ; 1833 27 1833",Unchecked,,,2011-10-18,2011-10-18,http://www.theplantlist.org/tpl1.1/record/rjp-35841,,FALSE,,,
Pyrus comminus,Pyrus comminus,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,2,88,4,wfo-0001009369,,Pyrus communis,SPECIES,wfo-4000032328,Morog.,Rosaceae,Pyrus,communis,,,,"?tude sur la pomologie naturelle ; 1881 67, t.2,f.11 1881",Unchecked,,,2011-10-18,2011-10-18,http://www.theplantlist.org/tpl1.1/record/rjp-48235,,FALSE,,,
Pyrus comminus,Pyrus comminus,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,2,88,5,wfo-0001013487,,Pyrus communis,SPECIES,wfo-4000032328,Strobl,Rosaceae,Pyrus,communis,,,,Flora von Admont ; 1881 53 1882,Unchecked,,,2011-10-18,2011-10-18,http://www.theplantlist.org/tpl1.1/record/rjp-57363,,FALSE,,,
Pyrus comminus,Pyrus comminus,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,2,88,6,wfo-0001015799,30065762-2,Pyrus communis,SPECIES,wfo-4000032328,L.,Rosaceae,Pyrus,communis,,,,"Species plantarum, edition 1 ; 1753 479 1753",Accepted,,,2011-10-18,2011-10-18,http://www.theplantlist.org/tpl1.1/record/rjp-63,,FALSE,,,
Pyrus communis,Pyrus communis,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,FALSE,FALSE,NA,89,1,wfo-0000999078,730775-1,Pyrus communis,SPECIES,wfo-4000032328,Thunb.,Rosaceae,Pyrus,communis,,,,Flora japonica ; 1784 207 1784,Unchecked,,,2011-10-18,2011-10-18,http://www.theplantlist.org/tpl1.1/record/rjp-29067,,FALSE,,,
Pyrus communis,Pyrus communis,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,FALSE,FALSE,NA,89,2,wfo-0000999108,,Pyrus communis,SPECIES,wfo-4000032328,Gouan,Rosaceae,Pyrus,communis,,,,Hortus regius monspeliensis ; 1762 242 1762,Unchecked,,,2011-10-18,2011-10-18,http://www.theplantlist.org/tpl1.1/record/rjp-29096,,FALSE,,,
Pyrus communis,Pyrus communis,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,FALSE,FALSE,NA,89,3,wfo-0001004232,,Pyrus communis,SPECIES,wfo-4000032328,Bunge,Rosaceae,Pyrus,communis,,,,"Enumeratio plantarum, quas in China boreali collegit anno 1831 ; 1833 27 1833",Unchecked,,,2011-10-18,2011-10-18,http://www.theplantlist.org/tpl1.1/record/rjp-35841,,FALSE,,,
Pyrus communis,Pyrus communis,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,FALSE,FALSE,NA,89,4,wfo-0001009369,,Pyrus communis,SPECIES,wfo-4000032328,Morog.,Rosaceae,Pyrus,communis,,,,"?tude sur la pomologie naturelle ; 1881 67, t.2,f.11 1881",Unchecked,,,2011-10-18,2011-10-18,http://www.theplantlist.org/tpl1.1/record/rjp-48235,,FALSE,,,
Pyrus communis,Pyrus communis,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,FALSE,FALSE,NA,89,5,wfo-0001013487,,Pyrus communis,SPECIES,wfo-4000032328,Strobl,Rosaceae,Pyrus,communis,,,,Flora von Admont ; 1881 53 1882,Unchecked,,,2011-10-18,2011-10-18,http://www.theplantlist.org/tpl1.1/record/rjp-57363,,FALSE,,,
Pyrus communis,Pyrus communis,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,FALSE,FALSE,NA,89,6,wfo-0001015799,30065762-2,Pyrus communis,SPECIES,wfo-4000032328,L.,Rosaceae,Pyrus,communis,,,,"Species plantarum, edition 1 ; 1753 479 1753",Accepted,,,2011-10-18,2011-10-18,http://www.theplantlist.org/tpl1.1/record/rjp-63,,FALSE,,,
Pyrus syriaca,Pyrus syriaca,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,90,1,wfo-0000992572,731282-1,Pyrus syriaca,SPECIES,wfo-4000032328,Boiss.,Rosaceae,Pyrus,syriaca,,,,Diagnoses plantarum orientalium novarum ; 1842 1 1849,Accepted,,,2011-10-18,2011-10-18,http://www.theplantlist.org/tpl1.1/record/rjp-2165,,FALSE,,,
Quararibea aste,Quararibea aste,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,4,91,1,wfo-0000733264,215369-2,Quararibea castano,SPECIES,wfo-4000032361,(H.Karst. & Triana) Cuatrec.,Malvaceae,Quararibea,castano,,,,Lloydia 11: 191 1949,Accepted,,,2012-03-23,2012-03-23,http://www.theplantlist.org/tpl1.1/record/kew-2868332,,FALSE,,,
Quararibea fieldii,Quararibea fieldii,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,92,1,wfo-0000733281,,Quararibea funebris,SPECIES,wfo-4000032361,(La Llave) Vischer,Malvaceae,Quararibea,funebris,,,,"Bull. Soc. Bot. Genève II, 11: 205 1919 publ. 1920",Accepted,,,2012-03-23,2012-03-23,http://www.theplantlist.org/tpl1.1/record/kew-2868348,,TRUE,Synonym,wfo-0000733278,Quararibea fieldii
Quararibea funebris,Quararibea funebris,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,93,1,wfo-0000733281,,Quararibea funebris,SPECIES,wfo-4000032361,(La Llave) Vischer,Malvaceae,Quararibea,funebris,,,,"Bull. Soc. Bot. Genève II, 11: 205 1919 publ. 1920",Accepted,,,2012-03-23,2012-03-23,http://www.theplantlist.org/tpl1.1/record/kew-2868348,,FALSE,,,
Quassia amara,Quassia amara,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,94,1,wfo-0000733354,814006-1,Quassia amara,SPECIES,wfo-4000032365,L.,Simaroubaceae,Quassia,amara,,,,Sp. Pl. ed. 2 553 1762,Accepted,,,2012-03-26,2012-03-26,http://www.theplantlist.org/tpl1.1/record/kew-2868415,,FALSE,,,
Quercus aaata,Quercus aaata,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,95,1,wfo-0000291543,296358-1,Quercus lancifolia,SPECIES,wfo-4000032377,Schltdl. & Cham.,Fagaceae,Quercus,lancifolia,,,,Linnaea 5: 78 1830,Accepted,,,2012-03-23,2012-03-23,http://www.theplantlist.org/tpl1.1/record/kew-173502,,TRUE,Synonym,wfo-0000289338,Quercus aaata
Quercus acatanangensis,Quercus acatanangensis,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,1,96,1,wfo-0000292246,296525-1,Quercus ocoteifolia,SPECIES,wfo-4000032377,Liebm.,Fagaceae,Quercus,ocoteifolia,,,,Overs. Kongel. Danske Vidensk. Selsk. Forh. Medlemmers Arbeider 1854: 176 1854,Accepted,,,2012-03-23,2012-03-23,http://www.theplantlist.org/tpl1.1/record/kew-174169,,TRUE,Synonym,wfo-0000289345,Quercus acatenangensis
Quercus acatenangensis,Quercus acatenangensis,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,97,1,wfo-0000292246,296525-1,Quercus ocoteifolia,SPECIES,wfo-4000032377,Liebm.,Fagaceae,Quercus,ocoteifolia,,,,Overs. Kongel. Danske Vidensk. Selsk. Forh. Medlemmers Arbeider 1854: 176 1854,Accepted,,,2012-03-23,2012-03-23,http://www.theplantlist.org/tpl1.1/record/kew-174169,,TRUE,Synonym,wfo-0000289345,Quercus acatenangensis
Quercus acuminata,Quercus acuminata,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,FALSE,FALSE,NA,98,1,wfo-0000289957,325832-2,Quercus candicans,SPECIES,wfo-4000032377,Née,Fagaceae,Quercus,candicans,,,,Anales Ci. Nat. 3: 277 1801,Accepted,,,2012-03-23,2012-03-23,http://www.theplantlist.org/tpl1.1/record/kew-171968,,TRUE,Synonym,wfo-0000289358,Quercus acuminata
Quercus acuminata,Quercus acuminata,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,FALSE,FALSE,NA,98,2,wfo-0000229709,358611-1,Lithocarpus acuminatus,SPECIES,wfo-4000021973,(Roxb.) Rehder,Fagaceae,Lithocarpus,acuminatus,,,,J. Arnold Arbor. 1: 122 1919,Accepted,,,2012-03-23,2012-03-23,http://www.theplantlist.org/tpl1.1/record/kew-114276,,TRUE,Synonym,wfo-0000289359,Quercus acuminata
Quercus acuminata,Quercus acuminata,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,FALSE,FALSE,NA,98,3,wfo-0000292088,30336647-2,Quercus muehlenbergii,SPECIES,wfo-4000032377,Engelm.,Fagaceae,Quercus,muehlenbergii,,,,Trans. Acad. Sci. St. Louis 3: 391 1877,Accepted,,,2012-03-23,2012-03-23,http://www.theplantlist.org/tpl1.1/record/kew-174020,,TRUE,Synonym,wfo-0000289360,Quercus acuminata
Quercus acuminata,Quercus acuminata,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,FALSE,FALSE,NA,98,4,wfo-0000230014,358822-1,Lithocarpus korthalsii,SPECIES,wfo-4000021973,(Endl.) Soepadmo,Fagaceae,Lithocarpus,korthalsii,,,,Reinwardtia 8: 251 1970,Accepted,,,2012-03-23,2012-03-23,http://www.theplantlist.org/tpl1.1/record/kew-114563,,TRUE,Synonym,wfo-0000289361,Quercus acuminata
Quercus acuta,Quercus acuta,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,FALSE,FALSE,NA,99,1,wfo-0000815457,295413-1,Castanopsis tribuloides,SPECIES,wfo-4000006931,(Sm.) A.DC.,Fagaceae,Castanopsis,tribuloides,,,,J. Bot. 1: 182 1863,Accepted,,,2012-03-23,2012-03-23,http://www.theplantlist.org/tpl1.1/record/kew-35342,,TRUE,Synonym,wfo-0000289366,Quercus acuta
Quercus acuta,Quercus acuta,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,FALSE,FALSE,NA,99,2,wfo-0000290235,,Quercus coccinea,SPECIES,wfo-4000032377,Münchh.,Fagaceae,Quercus,coccinea,,,,Hausvater 5: 254 1770,Accepted,,,2012-03-23,2012-03-23,http://www.theplantlist.org/tpl1.1/record/kew-172244,,TRUE,Synonym,wfo-0000289367,Quercus acuta
Quercus acuta,Quercus acuta,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,FALSE,FALSE,NA,99,3,wfo-0000289368,927476-1,Quercus acuta,SPECIES,wfo-4000032377,Thunb.,Fagaceae,Quercus,acuta,,,,Syst. Veg. ed. 14 858 1784,Accepted,,,2012-03-23,2012-03-23,http://www.theplantlist.org/tpl1.1/record/kew-171413,,FALSE,,,
Quercus acuta,Quercus acuta,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,FALSE,FALSE,NA,99,4,wfo-0000229939,,Lithocarpus glaber,SPECIES,wfo-4000021973,(Thunb.) Nakai,Fagaceae,Lithocarpus,glaber,,,,Index Seminum (TI) 1916: 8 1916,Accepted,,,2012-03-23,2012-03-23,http://www.theplantlist.org/tpl1.1/record/kew-114494,,TRUE,Synonym,wfo-0000289369,Quercus acuta
Quercus benthami,Quercus benthami,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,1,100,1,wfo-0000289752,295853-1,Quercus benthamii,SPECIES,wfo-4000032377,A.DC.,Fagaceae,Quercus,benthamii,,,,Prodr. 16(2): 29 1864,Accepted,,,2012-03-23,2012-03-23,http://www.theplantlist.org/tpl1.1/record/kew-171774,,FALSE,,,
Quercus brachystachys,Quercus brachystachys,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,101,1,wfo-0000290335,325835-2,Quercus crassifolia,SPECIES,wfo-4000032377,Bonpl.,Fagaceae,Quercus,crassifolia,,,,Pl. Aequinoct. 2: 49 1809,Accepted,,,2012-03-23,2012-03-23,http://www.theplantlist.org/tpl1.1/record/kew-172336,,TRUE,Synonym,wfo-0000289827,Quercus brachystachys
