scientific_name
---.AUSENTE DA LISTA.---
---ABSENTE DE LA LISTE---
---INCONNUE---
---NOT IN LIST----
---NOT KNOWN---
Platymiscium pleiostachyu
Platymiscium pleiostachyum
Platymiscium polystachyum
Platymiscium sp.
Platymiscium yucatanum
Pleuranthodendron mexicana
Plocosperma buxifolium
Plumbago auriculata
Plumeria obtusa
Plumeria rubra
Podocarpus guatemalensis
Podocarpus imbricatus
Podocarpus milanjianus
Podocarpus oleifolius
Podocarpus rumphii
Poeppigia procera
Poga
Poga oleosa
Polyalthia
Polyalthia longifolia
Polyalthia oblongifolia
Polyalthia suaveolens
Polyalthia suaveolens var suaveolens
Polyalthia suaveolens var. gabonica
Polyathia elmeri
Polygonum hidropiperoides
Polyscias fulva
Polyscias nodosa
Pometia pinnata
Pometia tomentosa
Pongamia pinnata
Popowia sp.
Populus alba
Populus alba.
Populus alba/bolleana
Populus nigra
Populus tremulla
Porterandia cladantha
Porterandia nalaensis
Porterandia sp.
Posoqueria latifolia
Pothos scandens
Poulsenia armat
Poulsenia armata
Pouroma bicolor
Pouroma sp.
Pourouma aspera
Pouteria amygdalina
Pouteria campechiana
Pouteria izabelensis
Pouteria macrantha
Pouteria mammosa
Pouteria reticulata
Pouteria sapota
Pouteria sp
Pouteria sp.
Pouteria sp01.
Pouteria velutina
Preina angolensis
Premna adenostica
Premna harbacea
Premna integrifolia
Premna membranifolia
Premna nauseosa
Premna odorata
Premna subglabra
Premna zenkeri
Prioria copaife
Prioria copaifera Griseb.
Prosopis africana
Prosopis chilensis
Prosopis julifl
Prosopis juliflora
Prosopis sp01
Prosopsis chilensis
Protea angolensis
Protea welwitschii
Protium copal
Protium costari
Protium glabrum
Protium panamense (Rose)I.M. Johnston
Protium schippli
Protium serratum
Protium sessiliflorum
Protium sp
Prunus africana
Prunus amygdalis
Prunus amygdalis agrestis
Prunus amygdalis communis
Prunus amygdalis korschinskii & orientalis
Prunus armeniaca
Prunus avium
Prunus bracchyobotrya
Prunus capuli
Prunus cerasia
Prunus cerasifora
Prunus domestica
Prunus grisea
Prunus javanica
Prunus persica
Prunus rubiginosa
Prunus salicina
Prunus sogdiana
Prunus sp.
Prunus ursina
Pseudelephantopus spicatus
Pseudobombax ellipticum
Pseudobombax septenatum
Pseudocedrela kotschyi
Pseudolachnostylis maprouneifolia
Pseudolmedia oxyphyllaria
Pseudolmedia simiarum
Pseudolmedia spuria
Pseudospondias longifolia
Pseudospondias microcarpa
Psidium friedrichsthalianum
Psidium guajava
Psidium guayava
Psidium sartorianum
Psidium sp
Psoralea corylifolia
Psorospermum aurantiascum
Psorospermum febrifugum
Psorospermum sp.
Psuederanthemum bicolor
Psychotoria versicolor
Psychotria
Psychotria carthaginensis
Psychotria luzoniensis
Psydrax
Pteleopsis
Pteleopsis anisoptera
Pteleopsis hylodendron
Pteleopsis myritifolia
Pterocapus antunesii
Pterocarpus
Pterocarpus angolensis
Pterocarpus brenanii
Pterocarpus chrysothrix
Pterocarpus erinaceus
Pterocarpus hay
Pterocarpus indicus
Pterocarpus lucens
Pterocarpus mildbraedii
Pterocarpus off
Pterocarpus officinalis
Pterocarpus officinalis Jacq.
Pterocarpus osun
Pterocarpus rohrii
Pterocarpus rotundifolius
Pterocarpus soyauxii
Pterocarpus sp.
Pterocarpus tinctorius
Pterocarpus vidalianus
Pterocymbium tinctorium
Pterospermum cumingii
Pterospermum diversifolium
Pterospermum niveum
Pterospermum obliquum
Pterospermum semisagittatum
Pterospermum sp.
Pterospermum suberifolium
Pterygota
Pterygota alata
Pterygota bequaertii
Pterygota macrocarpa
Ptychopyxis philippina
Punica granatum
Pycnanthus
Pycnanthus angolensis
Pycnanthus marchalianus
Pygeum vulgari
Pyrus comminus
Pyrus communis
Pyrus syriaca & var. boveri
Quararibea aste
Quararibea fieldii
Quararibea funebris
Quararibea sp
Quassia amara
Quercus aaata
Quercus acatanangensis
Quercus acatenangensis
Quercus acuminata
Quercus acuta
Quercus benthami
Quercus brachystachys
Quercus brantii
Quercus brenesii
Quercus calliprinos
Quercus candicans
Quercus cerris & var.pseudocerris
quercus cerris X infectoria
Quercus conspersa
Quercus copeyen
Quercus corrugata
Quercus costaricensis
Quercus crispifolia
Quercus crispipilis
Quercus davidsoniae
Quercus infectoria
Quercus oleoides
Quercus oleoides Schlecht. & Cham.
Quercus oocarpa
Quercus peduncularis
Quercus Peduncularis
Quercus pilicaulis
Quercus robur
Quercus sapotaefolia
Quercus sapotifolia
Quercus seemann
Quercus seemannii
Quercus segoviensis
Quercus skinneri
Quercus sp
Quercus sp.
Quercus sp01.
Quiina schippii
Quima schippii
Radermachera biternata
Radermachera gigantea
Radermachera pinnata
Randia armata
Randia dumetorum
Randia racemosa
Randia walkerii
Rapanea apoensis
Rapanea ferruginea
Raphia
Raphia sp.
Rauvolfia caffra
Rauvolfia macrophylla
Rauvolfia membranacea
Rauwolfia cattra
Rauwolfia macrophylla
Rauwolfia sp.
Rauwolfia vomitoria
Rehdera penninervia
Rehdera trinerv
Rehdera trinervis
Reheedia intermedia
Reopanax capitalis (Jacq)
Rhamnus alaternus
Rhamnus areoden
Rhaphidophora perkinsae
Rhaphidophora philippinensis
Rhaphidophora sp
Rheedia edulis Seem. Pl. et Tt.
Rheedia intermedia
Rhizophora mangle
Rhizophora mucronata
Rhizophora sp
Rhizophora stylosa
Rhodognaphalon
Rhodognaphalon brevicuspe
Rhus coriaria
Rhus longipes
Rhus striata
Ricinodendron
Ricinodendron heudelotii
Ricinodendron rautanenil
Ricinus communis
Rinorea
Rinorea oblongifolia
Rinorea sp.
Rinorea squamata
Rivina humilis
Robinia pseudoacacia
Robinia pseudoaccacia
Rodognaphalon brevicuspe
Rollinia microsepala
Rollinia pittie
Rollinia sp
Rondeletia sp.
Rosa centifolia
Rothmannia englerana
Rothmannia lujae
Rothmannia whitefieldii
Roupala borealis
Roupala complicata
Roupala glaberr
Roupala montana
Roupala sp
Rourea comutata
Roystonea dunlatiana
Ruprechtia costata
Sabal mexicana
Saccoglottis trichogyna Cuatr.
Sacoglottis
Sacoglottis gabonensis
Sacoglottis tri
Salix
Salix acmophylla
Salix alba
Salix australior & dinsmorei
Salix babylonica
Salix chilensis
Salix humboldtiana
Salix humbolldtiana
Salix libani
Salix sp.
Salix sp01
Salix subserrata
Salix tetrasperma
Salmalia insignis
Salmalia malabarica
Samanea
Samanea saman
Sambucus canadensis
Sambucus mexicana
Sandoricum keotjape
Sandoricum koetiape
Sandoricum koetjabe
Sandoricum koetjape
Sandoricum vidalii
Sandorisum koetjape
Santiria
Santiria trimera
Sapindaceae
Sapindus saponaria
Sapium
Sapium aucuparium
Sapium baccatum
Sapium ellipticum
Sapium gandusos
Sapium glandulosum
Sapium indicum
Sapium lateriflorum
Sapium luzonicum
Sapium macrocarpum
Sapium nitidum
Sapium schippii
Sapium sp.
Sapium sp01.
sapotaceae
Sapotaceae
Sapotaceae sp
Sapranthus nicaraguensis
Sarcolobus globosus
Saurauia belisensis
Saurauia elegans
Saurauia kegeliana
Saurauia latibractea
Saurauia leytensis
Saurauia oreophila
Saurauia sp.
Saurauia villosa
Saurauia waldheimia
Saurauria monta
Saurauria sp01
Saussurea lappa
Sayrauia sp
Scheffiera morototoni
Schefflera barteri
Schima wallichii
Schinus molle
Schizolobium excelsum
Schizolobium pa
Schizolobium parahyba
schizolobium parahybum
Schizolobium parahybum
Schizolobium sp01.
Schleichera oleosa
Schoepfia schreberi
Schoepfia vacciniiflora Pl. ex Hemsi.
Schrebera alata
Schrebera arborea
Schrebera trichoclada
Schumanniophyton magnificum
Sciadodendron excelsum
Sciadodendrum exelsum
Sclerocarya birrea
Sclerocarya caffra
Sclerolobium co
Scorodophloeus zenkeri
Scottellia
Scottellia minifiensis
Scutellaria javanica
Scyphocephalium mannii
Scyphocephalium ochocoa
Sebastiania longicuspis
Securidaca longepedunculata
Securinega flexousa
Securinega flexuosa
Semecarpus
Semecarpus cuneiformis
Semecarpus elmeri
Semecarpus longifolius
Semecarpus philippinensis
Senna alata
Senna atomaria
Senna siamea
Senna siamea (LAM.) IRWIN & BARNEBY
Senna skinneri
Senna timoriensis
Serialbizia acle
Sesbania grandiflora
Sesbania grandis
Setaria palmifolia
Shoera guiso
Shorae squamata
Shorea almon
Shorea astylosa
Shorea contorta
Shorea falciferoides
Shorea guiso
Shorea hopeifolia
Shorea malibato
Shorea negrosensis
"Shorea negrosensis
Shorea negrosensis"
Shorea philippinensis
Shorea polita
Shorea polysperma
Shorea polysperma f. tiaong
Shorea robusta
Shorea seminis
Shorea sp
Shorea squamata
Sida cordata
Sideroxylon cap
Sideroxylon capiri
Sideroxylon persimile
Simara maxoni
Simarouba amara
Simarouba glauca
Simarouba glauca Aubl.
Simarouba sp.
Simaruba amara
Simaruba glauca
Simira salvadorensis
Siparuna sp
Sloanea ampla
Sloanea longipes
Sloanea medusula
Sloanea pica pica
Sloanea picapica
Sloanea sigun
Sloanea sp
Sloanea sp.
Sloanea sp01
Sloanea terniflora
Sloanea tueckeheimii
Socratea exorrh
Solanum bansii
Solanum hartwegii
Solanum hazenii
Solanum quitoense
Solanum torvum
Solanum verbascifolium
Sonneratia alba
Sonneratia apetala
Sonneratia caseolaris
Sophora tomentosa
Sorbus tianschanica
Sorbus torminalis var. pinnatifida
Sorindeia
Sorindeia gilletii
Sorindeia grandifolia
Spachea correae
Spartium junceum
Spathodea
Spathodea campanulata
Spathodia campanulata
Sphaeranthus indicus
Sphenomerin chinensis
Spiraeopis celebica
Spirostachys africana
Spondianthus preussii
Spondias cuneiformis
Spondias cytherea
Spondias dulcis
Spondias mombin
Spondias petapa
Spondias pinnata
Spondias purpur
Spondias purpurea
Spondias sp.
Starchythyrus staudii
Staudtia
Staudtia kamerunensis
Staudtia kamerunensis / Staudtia stipitata
Staudtia stipitata
Steganotaenia aralicaea
Stemmadenia arborea
Stemmadenia don
Stemmadenia donnell-smith
Stemmadenia donnell-smithii
Stemmadenia obovata
Stemmadenia sp.
Stemonocoleus micranthus
Stemonurus hallieri
Stephania japonica
Stephonema pseudecola
Sterculia
Sterculia africana
Sterculia apeta
Sterculia apetala
Sterculia apetala (Ja cq.) Karst.
Sterculia comosa
Sterculia foetida
Sterculia glabrifolia
Sterculia graciliflora
Sterculia mexicana
Sterculia mildbraedii
Sterculia multistipularis
Sterculia oblongata
Sterculia purpurea
Sterculia quinqueloba
Sterculia rhinopetala
Sterculia rubiginosa
Sterculia setigera
Sterculia sp
Sterculia sp.
Sterculia subviolacea
Sterculia tragacantha
Stereospermum acuminatissimum
Stereospermum chelonioides
Stereospermum kunthianum
Streblus asper
Streblus aspera
Streblus ilicifolius
Strephonema
Strephonema polybotryum
Strephonema sp.
Strombosia
Strombosia grandifolia
Strombosia philippinensis
Strombosia pustulata
Strombosia scheffleri
Strombosia sp.
Strombosia zenkeri
Strombosiopsis
Strombosiopsis tetrandra
Strychnos cocculoides
Strychnos innocua
Strychnos potatorum
Strychnos pungens
Strychnos sp.
Strychnos spinosa
Strychnos stuhlmanni
Styrax argenteu
Styrax argenteus
Styrax benzoin
Styrax officinalis
Suarauia elegans
Swartia cubensis
Swartzia fistuloides
Swartzia lundellii
Swartzia madagascaiensis
Swartzia madagascariensis
Swartzia panamensis
Swartzia sp.
Sweetia panamensis
Swietenia humilis
Swietenia humilis Zucc.
Swietenia macrophylla
Swietenia macrophylla King.
Swietenia mahagoni
Swietenia spp
Swintonia floribunda
Swintonia foxworthyi
Swintonia helferi
Symphonia globu
Symphonia globulifera
Symphonia globulifera L.f.
Symplocos bulusanensis
Symplocos costaricana
Symplocos salix
Symplocos vernicosa
Symplocos villarii
Synsepalum
Synsepalum dulcificum
Synsepalum stipulatum
Syzigium
Syzigium cordatum
Syzigium guineense
Syzigium owariense
Syzygium
Syzygium albayense
Syzygium aqueum
Syzygium astroioides
Syzygium astronioides
Syzygium brevistylum
Syzygium calubcob
Syzygium costulatum
Syzygium cumini
Syzygium diffusum
Syzygium ecritori
Syzygium fruticosum
Syzygium gigantifolium
Syzygium glaucicalyx
Syzygium grandis
Syzygium guineense
Syzygium hutchinsonii
Syzygium jambos
Syzygium leytense
Syzygium leytensis
Syzygium malaccense
Syzygium nitidum
Syzygium owariensis
Syzygium polycephaloides
Syzygium rizalense
Syzygium rowlandii
Syzygium samarangense
Syzygium sarrirarigense
Syzygium simile
Syzygium sp.
Syzygium staudtii
Syzygium subfoetidum
Syzygium subsessile
Syzygium tula
Syzygium vidalianum
Syzygium xanthophyllum
Szhizostchyum lima
Tabebuia chrysantha
Tabebuia chrysantha (Jacq.)Nichol.
Tabebuia donnell-smithii
Tabebuia guayacan
Tabebuia guayacan (Seem.)Hemsl.
Tabebuia impeti
Tabebuia ochrac
Tabebuia ochracea
Tabebuia ochracea ssp. neochrysantha
Tabebuia palmeri
Tabebuia rosea
Tabebuia rosea (Bertol.) D.C.
Tabernae montana crassa
Tabernae montana pachysiphon
Tabernaemontana amygdalzfolia
Tabernaemontana angolensis
Tabernaemontana divaricata
Tachigali versi
Talauma mexicana
Talbotiella batesii
Talisa nervosa
Talisia floresii
Talisia oliviformis
Tamarindus indica
Tapirira gulanensis
Tapirira macrophylla
Tapirira myrian
Tarenna stenantha
Tarinna neurophylla
Tarrietia sylvatica
Tecoma stans
Tectona grandis
Tectona grandis L. f.
Tectona philippinensis
Teijsmanniodendron ahernianum
Teijsmanniodendron pteropodum
Teleopsis diptera
Teleopsis myrtifolia
Terminalia albida
Terminalia amaz
Terminalia amazonia
Terminalia amazonia (J. F. Gmel) Exell.
Terminalia arjuna
Terminalia avicennioides
Terminalia belerica
Terminalia brachystemma
Terminalia bucidiodes
Terminalia calamansanai
Terminalia cata
Terminalia catappa
Terminalia chebula
Terminalia citrina
Terminalia foetidissima
Terminalia glaucescens
Terminalia ivorensis
Terminalia laxiflora
Terminalia lucida
Terminalia mantaly
Terminalia microcarpa
Terminalia mollis
Terminalia nitens
Terminalia oblo
Terminalia oblonga
Terminalia pellucida
Terminalia samoensis
Terminalia sericea
Terminalia sp
Terminalia sp.
Terminalia stenostachya
Terminalia stuhlmannii
Terminalia superba
Ternstroemia sp01
Tessmannia africana
Tessmannia anomala
Tessmannia lescrauwaetii
Testulea gabonensis
Tetraberlinia bifoliolata
Tetraberlinia polyphylla
Tetragastris panamensis
Tetragastris panamensis (Engler) O. Kze.
Tetrameles nudiflora
Tetrapleura tetraptera
Tetrorchidium didymostemon
Tetrorchidium oppositifolium
Thalisia nervosa
Theobroma bicolor
Theobroma cacao
"Theobroma cacao
Theobroma cacao"
Theobroma simiarum
Thespesia populnea
Thevetia neriifolia
Thevetia ovata
Thevetia peruviana
Thevetia sp.
Thomandersia hensii
Thouinidium dec
Thouinidium decandrum
Thuja occidentalis
Tieghemella
Tieghemella africana
Tilia sp.
Tiliaceae
Timonius arboreus
Timonius lanceolatus
Toona calantas
Toona ciliata
Toona philippinensis
Topobea standleyi
Toubaouate brevipaniculata
Toxicodendron striatum
Trapa bispinosa
Treculia
Treculia africana
Treculia obovoidea
Treculia sp.
Trema cannabina
Trema integerri
Trema micrantha
Trema orientalis
Trema Orientalis
Trewia nudiflora
Trewia polycarpa
Trichadenia philippinensis
Trichilia
Trichilia americana
Trichilia breviflora
Trichilia dregeana
Trichilia emetica
Trichilia glabra
Trichilia havan
Trichilia havanensis
Trichilia hirta
Trichilia marti
Trichilia pallida
Trichilia sp.
Trichilia tesmanii / Trichilia prieuriana
Trichilia tessmannii
Trichilia welwitschii
Trichoscypha acuminata
Trichoscypha arborea
Trichoscypha sp.
Trichospermum eriopodum
Trichospermum mexicanum
Trichospermun grewlifoliu
Tridesmostemon omphalocarpoides
Trigonachras cuspidata
Trilepisium
Trilepisium madagascariense
Triplaris americana
Triplaris cumingiana
Triplaris melaenodendron
Triplochiton scleroxylon
Tristania decorticata
Tristania micrantha
Tristaniopsis littoralis
Tristemma mauritianum
Triumfetta lappula
Trophis chorizantha
Trophis racemosa
Trophis racemosatifolia
Turpinia occidentalis
Turraeanthus africanus
Turreaenthus africanus
Typhonium trilobatum
Uapaca
Uapaca benguelensis
Uapaca guineensis
Uapaca kirkiana
Uapaca nitida
Uapaca paludosa
Uapaca pilosa
Uapaca sansibarica
Uapaca sp.
Uapaca togoensis
Ulmaceae
Ulmus mexicana
Ulmus minor
Ulmus pumila.
Unknown
Unonopsis pittieri
Urena sinuata
Urera alceifolia
Urera bcccifera
Urera caracassana
Urtica urens
Usteria guineensis
Uvaria angolensis
Uvariastrum piereanum
Uvariustrum hexaloboides
Vaccinium barandanum
Vaccinium perrigidum
Vangueriopsis lancifiora
Vantanea barbou
Vatairea lundellii
Vatairea lundellii (Standl.) Killip.
Vatica mangachapoi
Vatica sp
Vatica umbonata
Vavaea amicorum
Vepris
Vepris lonisii
Vepris louisii
Vernonia
Vernonia amigdalina
Vernonia arborea
Vernonia arborea v. celebica
Vernonia cinerea
Vernonia com.
Vernonia conferta
Vernonia patens
Vernonia patens ssp. patens
Vernonia triflosculosa
Vernonia vidalii
Vetiveria zizanioides
Viburnum odoratissimum
Viburnum sp.
Viburnum vernus
Vigna sesquipedalis
Villebrunea rubescens
Vincentella passargei
Viridivia suberosa
Virola albidiflora
Virola guatemalensis
Virola koschnyi
Virola Koschnyi
Virola koschnyi Warb.
Virola multiflora
Virola sebifera
Virola sebifera Aubl.
Virola sevifera
Vismia camparaguey
Vismia ferrugin
Vismia guianensis
Vismia latifolia
Vismia macrophylla
Vismia mexicana
Vismia sp
Vitex
Vitex amboinensis
Vitex ciliata
Vitex cooperi
Vitex doniana
Vitex gaumeri
Vitex gaumeri Greenm.
Vitex giganteum
Vitex glabrata
Vitex grandiflora
Vitex grandifolia
Vitex madiensis
Vitex mombasae
Vitex negundo
Vitex pachyphylla
Vitex parviflora
Vitex peduncularis
Vitex potersiana
Vitex quinata
Vitex rivularis
Vitex sp.
Vitex trifolia
Vitex turczaninowii
Vitez sp.
Vitis sp.
Voacanga africana
Voacanga globosa
Voacanga megacarpa
Voacanga sp.
Vochysia alleni
Vochysia ferrug
Vochysia ferruginea
Vochysia ferruginea Mart.
Vochysia guatem
Vochysia guatemalensis
Vochysia guatemalensis Donn. -Smith.
Vochysia hondurensis
Vochysia sp.
Vochysia Sp.
Vochysia sp01.
Vochysiaceae
Wallaceodendron celebicum
Webera campaniflora
Weimannia hutchinsonii
Weinmannia hutchinsonii
Weinmannia pinn
Weinmannia wercklei
Welfia georgii
Wendlandia glabrata
Wigandia urens var. caracasana
Wikstroemia meyeniana
Wimmeria concolor
Wissadula
Wrighita laniti
Wrightia laniti
X Cuanzensis
Xanthophyllum flavescens
Xanthostemon verdugonianus
Xanthoxilum belicensis
Xanthoxylum lagartus
Xanthoxylum sp.
Xantophyllum excelsum
Xeroderris stuhlmannii
Xeromphis spinosa
Ximenia americana
Ximenia caffra
Xylocarpus granatum
Xylocarpus mekengensis
Xylocarpus mollucensis
Xylopia
Xylopia aethiopica
Xylopia aromatica
Xylopia aurantiiodora
Xylopia ferruginea
Xylopia frutescens
Xylopia hypolampra
Xylopia katangensis
Xylopia odoratissima
Xylopia parviflora
Xylopia quintasii
Xylopia rubescens
Xylopia sericop
Xylopia sp.
Xylopia staudtii
Xylopia tomentosa
Xylosma chloranthum
Xylosma intemed
Yucca elephanti
Yucca elephantipes
Z
Zanha africana
Zanthoxylum acuminatum
Zanthoxylum belizense
Zanthoxylum chalybeum
Zanthoxylum elephantiasis
Zanthoxylum fagara
Zanthoxylum integrifolium
Zanthoxylum kellermanii
Zanthoxylum lim
Zanthoxylum mayanum
Zanthoxylum microcarpum
Zanthoxylum panamensis
Zanthoxylum rhesta
Zanthoxylum rhetsa
Zanthoxylum riedenialum
Zanthoxylum sp
Zanthoxylum sp.
Zanthoxylum sp01.
Zhana
Zigia latifolia
Ziziphus jujuba
Ziziphus mauritiana
"Ziziphus mauritiana
Ziziphus mauritiana"
Ziziphus pubescens
Ziziphus sp
Ziziphus sp.
Ziziphus talanai
Ziziphus trinervia
Zizipnus mauritiana
Zizyphus guatemalensis
Zizyphus mauritiana
Zuelania guidonia
Zuelania guidonia (S.w.)Britt. et Millsp.
Zygia latifolia
Zygophyllaceae
Zyziphus
Zyziphus abyssinica
Zyziphus mauritiana
Zyziphus pubescens
zz
